Product_ID,Category,Sales,Date,Stock,Price,Color,Type,Discount,Region
P08482,Sofa,56.65,2023-05-23,102,1395.63,Blue,Glass,0.35,East
P08483,Chair,29.58,2023-06-13,474,1576.41,Blue,Wood,0.08,North
P08484,Bed,9.62,2022-01-31,452,926.12,Black,Metal,0.03,West
P08485,Cabinet,48.02,2023-01-22,149,410.23,Brown,Glass,0.31,South
P08486,Cabinet,78.17,2023-02-22,200,102.64,Brown,Wood,0.32,East
P08487,Sofa,56.76,2023-05-24,424,1657.54,White,Glass,0.44,North
P08488,Cabinet,35.21,2023-03-01,194,565.37,Gray,Leather,0.25,North
P08489,Table,73.54,2022-09-27,427,1057.61,Blue,Wood,0.14,West
P08490,Table,68.66,2022-01-19,366,1395.06,Blue,Glass,0.4,North
P08491,Cabinet,44.16,2023-10-07,8,372.27,White,Glass,0.23,South
P08492,Sofa,19.37,2023-02-19,60,1733.03,Black,Plastic,0.14,South
P08493,Bed,123.68,2023-08-11,158,1243.97,Gray,Glass,0.25,North
P08494,Chair,31.08,2023-07-08,478,234.16,Green,Metal,0.28,East
P08495,Bed,8.79,2022-03-07,304,1825.41,Blue,Metal,0.28,North
P08496,Cabinet,34.69,2022-01-15,259,1737.67,Black,Leather,0.03,East
P08497,Table,21.13,2023-12-11,76,947.32,Gray,Glass,0.34,West
P08498,Chair,126.88,2022-05-29,218,183.96,Blue,Wood,0.21,West
P08499,Bed,4.75,2023-08-10,389,79.75,White,Wood,0.17,South
P08500,Cabinet,106.72,2023-08-05,477,247.56,Green,Leather,0.5,East
P08501,Sofa,38.51,2022-03-15,453,580.15,White,Wood,0.35,North
P08502,Bed,46.51,2022-05-18,200,1431.4,Blue,Leather,0.26,West
P08503,Table,12.13,2022-02-02,436,491.59,Brown,Plastic,0.39,North
P08504,Sofa,33.8,2022-02-02,449,1297.24,White,Metal,0.27,West
P08505,Chair,96.73,2022-08-27,374,1213.9,Gray,Glass,0.36,East
P08506,Bed,94.91,2022-10-19,455,1993.42,Red,Glass,0.13,South
P08507,Table,78.44,2022-01-07,130,1153.16,Gray,Leather,0.17,West
P08508,Sofa,52.58,2022-01-28,346,851.97,Red,Plastic,0.36,East
P08509,Cabinet,27.34,2023-01-31,258,991.04,Blue,Glass,0.28,West
P08510,Chair,39.82,2022-04-12,52,222.25,Black,Glass,0.36,West
P08511,Chair,35.62,2023-01-28,166,1828.1,Black,Wood,0.17,East
P08512,Table,36.06,2023-06-24,399,1588.59,Gray,Plastic,0.03,North
P08513,Sofa,36.08,2023-11-28,200,784.71,White,Metal,0.2,West
P08514,Bed,32.08,2023-11-08,70,357.53,Brown,Glass,0.35,West
P08515,Bed,50.27,2023-06-27,122,676.99,Gray,Glass,0.29,North
P08516,Bed,98.3,2022-04-04,471,1189.71,Green,Glass,0.1,East
P08517,Cabinet,19.46,2022-09-21,500,1099.76,Black,Glass,0.04,North
P08518,Chair,89.74,2023-08-09,198,1654.23,Gray,Leather,0.05,East
P08519,Table,95.27,2023-06-02,44,390.97,Blue,Metal,0.01,North
P08520,Table,23.1,2023-04-30,234,1268.34,Green,Glass,0.39,West
P08521,Chair,35.52,2022-03-21,74,281.13,Gray,Glass,0.39,North
P08522,Sofa,33.56,2022-04-01,110,1141.03,Black,Plastic,0.21,South
P08523,Chair,8.99,2022-12-09,309,1530.85,White,Leather,0.31,South
P08524,Chair,29.86,2023-02-10,210,1708.91,Black,Glass,0.18,West
P08525,Table,2.21,2022-11-08,409,159.22,Black,Leather,0.49,West
P08526,Sofa,124.32,2022-06-06,298,515.24,Green,Plastic,0.21,East
P08527,Chair,10.44,2023-06-19,265,1526.77,Red,Metal,0.26,North
P08528,Sofa,95.38,2023-05-03,215,583.07,Gray,Wood,0.5,East
P08529,Cabinet,90.12,2022-07-28,297,1404.14,Brown,Plastic,0.46,West
P08530,Sofa,11.83,2023-04-22,245,855.53,White,Metal,0.37,West
P08531,Table,106.8,2022-08-11,421,1002.23,Brown,Glass,0.27,South
P08532,Sofa,10.14,2023-05-28,117,1188.07,White,Metal,0.48,South
P08533,Table,118.71,2022-06-09,149,221.85,Black,Metal,0.02,East
P08534,Cabinet,74.89,2023-01-11,37,773.44,White,Plastic,0.12,East
P08535,Table,32.56,2023-06-16,257,1700.0,Black,Wood,0.36,North
P08536,Table,119.16,2022-09-21,206,289.95,Red,Plastic,0.34,East
P08537,Bed,69.0,2022-08-15,196,1856.66,Brown,Wood,0.49,North
P08538,Bed,42.18,2022-12-21,83,356.46,Red,Metal,0.29,West
P08539,Cabinet,33.52,2022-10-29,189,1073.8,Blue,Plastic,0.41,North
P08540,Table,94.02,2023-07-12,63,1056.85,Red,Wood,0.14,North
P08541,Sofa,49.22,2023-12-15,275,1951.09,Black,Glass,0.04,South
P08542,Bed,33.91,2023-12-10,418,687.73,Red,Wood,0.04,South
P08543,Table,118.73,2022-04-08,129,1824.64,Blue,Glass,0.02,South
P08544,Chair,83.93,2022-03-14,198,771.3,Gray,Leather,0.3,North
P08545,Sofa,57.95,2023-05-07,10,1287.6,Green,Wood,0.16,North
P08546,Cabinet,55.79,2023-04-29,255,936.53,Red,Glass,0.43,West
P08547,Sofa,59.63,2023-02-13,49,1033.76,Black,Metal,0.41,East
P08548,Bed,55.14,2023-12-14,61,1216.79,Brown,Metal,0.48,East
P08549,Sofa,63.48,2023-07-13,75,865.48,Gray,Wood,0.07,North
P08550,Table,60.36,2023-05-26,499,1085.15,White,Leather,0.29,North
P08551,Bed,40.52,2022-10-22,149,1828.6,Green,Wood,0.2,North
P08552,Table,21.3,2023-12-26,187,1438.84,Blue,Glass,0.38,East
P08553,Sofa,119.41,2022-07-22,458,155.84,Green,Metal,0.23,West
P08554,Chair,69.55,2022-06-22,362,122.93,Red,Leather,0.45,North
P08555,Bed,138.13,2022-06-12,283,705.5,Brown,Plastic,0.23,East
P08556,Sofa,106.81,2023-06-04,230,916.43,Gray,Glass,0.37,East
P08557,Table,67.82,2023-03-22,483,760.87,Red,Glass,0.25,East
P08558,Bed,21.97,2022-02-03,413,1640.08,Gray,Wood,0.08,West
P08559,Sofa,8.75,2023-08-09,151,321.63,White,Glass,0.34,South
P08560,Sofa,110.41,2023-08-29,225,1390.25,Red,Wood,0.29,North
P08561,Chair,55.98,2022-01-28,365,1501.59,Green,Plastic,0.48,West
P08562,Sofa,40.49,2022-05-18,463,1962.8,Red,Wood,0.45,West
P08563,Chair,35.45,2022-10-22,155,1663.74,Blue,Plastic,0.34,East
P08564,Bed,35.86,2023-09-07,325,141.44,Green,Wood,0.42,West
P08565,Table,112.37,2022-04-03,449,1033.96,Blue,Plastic,0.1,North
P08566,Cabinet,98.79,2022-08-18,353,1556.79,Black,Leather,0.17,South
P08567,Table,28.06,2022-01-15,12,1647.84,Brown,Wood,0.06,East
P08568,Bed,64.75,2023-05-25,317,1902.34,Brown,Plastic,0.07,South
P08569,Chair,113.85,2022-07-17,336,1020.6,Brown,Wood,0.16,West
P08570,Cabinet,42.51,2023-11-14,465,1483.22,Gray,Glass,0.21,North
P08571,Table,20.92,2022-04-30,52,352.79,Blue,Metal,0.28,South
P08572,Table,73.19,2023-01-10,363,1296.55,Black,Glass,0.15,West
P08573,Chair,75.15,2023-05-03,493,716.06,Gray,Plastic,0.43,West
P08574,Chair,17.67,2022-01-09,173,1053.34,Black,Leather,0.3,East
P08575,Bed,106.83,2023-08-26,137,1899.49,Green,Metal,0.0,East
P08576,Chair,6.17,2023-12-18,278,1895.78,Brown,Metal,0.11,South
P08577,Table,27.7,2022-09-19,421,1137.77,Blue,Metal,0.49,East
P08578,Table,87.63,2022-08-23,396,920.35,White,Wood,0.35,East
P08579,Chair,67.24,2022-10-17,44,530.13,Brown,Leather,0.06,South
P08580,Cabinet,21.45,2022-12-24,429,108.42,Brown,Plastic,0.07,South
P08581,Bed,15.81,2023-08-22,252,1752.37,Blue,Wood,0.12,South
P08582,Chair,62.33,2022-10-11,225,1123.75,Brown,Leather,0.28,East
P08583,Sofa,36.22,2022-12-30,438,413.01,White,Glass,0.03,East
P08584,Chair,86.72,2022-11-27,390,1531.56,Gray,Metal,0.15,South
P08585,Chair,64.81,2023-03-29,341,1770.29,Red,Wood,0.35,East
P08586,Table,54.45,2022-11-30,330,1143.04,Brown,Leather,0.24,West
P08587,Bed,6.08,2022-12-18,96,208.61,Black,Glass,0.49,South
P08588,Sofa,43.34,2023-08-07,64,808.21,Brown,Glass,0.27,South
P08589,Chair,33.95,2023-01-07,16,361.13,White,Wood,0.29,North
P08590,Table,21.07,2022-11-22,92,1069.2,Red,Plastic,0.39,North
P08591,Bed,84.71,2023-10-26,86,1281.16,Gray,Leather,0.35,West
P08592,Sofa,55.44,2023-10-11,19,946.66,Brown,Metal,0.44,South
P08593,Sofa,113.41,2023-05-20,94,729.03,Black,Wood,0.24,North
P08594,Sofa,112.86,2023-09-09,349,1271.1,Black,Leather,0.27,North
P08595,Chair,4.65,2023-12-12,122,205.55,Brown,Plastic,0.32,East
P08596,Chair,30.94,2022-01-26,323,820.3,Green,Metal,0.29,East
P08597,Sofa,51.02,2023-08-18,112,248.77,Black,Metal,0.34,South
P08598,Cabinet,102.02,2023-08-27,143,1336.52,Red,Metal,0.09,North
P08599,Cabinet,39.66,2022-05-17,469,824.75,Black,Plastic,0.43,North
P08600,Chair,65.14,2023-06-03,227,233.74,White,Plastic,0.39,West
P08601,Table,11.38,2023-11-07,363,1164.14,Blue,Metal,0.18,East
P08602,Bed,73.8,2022-09-15,440,1677.01,Black,Leather,0.43,North
P08603,Cabinet,10.89,2023-02-17,253,1366.36,White,Metal,0.0,West
P08604,Bed,99.01,2022-03-04,291,202.98,Brown,Glass,0.5,North
P08605,Sofa,65.34,2022-03-06,130,362.47,Brown,Metal,0.09,North
P08606,Table,81.89,2022-09-02,106,867.76,White,Leather,0.02,East
P08607,Sofa,7.51,2023-11-07,62,581.37,Blue,Plastic,0.04,North
P08608,Sofa,21.57,2022-01-11,164,362.44,Brown,Metal,0.17,East
P08609,Chair,52.28,2022-10-05,201,796.61,White,Metal,0.45,West
P08610,Table,96.82,2023-05-10,330,1230.41,White,Leather,0.39,North
P08611,Bed,14.84,2022-02-12,326,71.89,Gray,Leather,0.1,West
P08612,Bed,33.74,2022-12-11,379,650.66,Brown,Leather,0.49,South
P08613,Sofa,10.45,2023-04-01,472,1801.34,Green,Metal,0.05,East
P08614,Cabinet,47.59,2023-11-01,81,1699.12,Brown,Metal,0.33,East
P08615,Bed,22.27,2022-04-05,410,716.97,Red,Leather,0.18,East
P08616,Table,24.66,2023-02-10,183,1555.97,Black,Leather,0.43,West
P08617,Chair,46.21,2022-11-01,64,57.85,Black,Wood,0.21,South
P08618,Table,25.14,2022-04-16,103,121.3,Black,Plastic,0.35,East
P08619,Cabinet,31.05,2023-11-06,253,1991.0,Black,Glass,0.46,West
P08620,Chair,65.21,2022-03-21,124,1283.1,Blue,Leather,0.09,East
P08621,Table,103.61,2022-04-30,274,1434.13,Green,Metal,0.1,West
P08622,Table,50.52,2022-01-22,135,1637.67,Red,Leather,0.38,West
P08623,Cabinet,67.26,2023-06-13,453,702.33,Black,Leather,0.32,West
P08624,Sofa,97.4,2022-08-30,39,281.58,Gray,Wood,0.43,East
P08625,Bed,61.4,2023-02-28,251,447.0,Blue,Plastic,0.16,West
P08626,Chair,15.66,2022-12-05,92,283.81,Brown,Metal,0.11,South
P08627,Cabinet,101.98,2023-07-06,336,1437.16,Brown,Wood,0.41,West
P08628,Sofa,47.78,2022-04-18,233,1959.2,Black,Plastic,0.33,North
P08629,Sofa,46.98,2023-12-04,188,990.95,Brown,Plastic,0.44,East
P08630,Sofa,55.21,2022-11-02,369,738.42,White,Plastic,0.27,West
P08631,Bed,23.63,2022-03-31,297,1274.43,White,Wood,0.36,West
P08632,Chair,43.32,2023-05-09,91,1480.77,Blue,Wood,0.14,West
P08633,Chair,74.39,2023-09-11,148,936.15,Brown,Leather,0.05,West
P08634,Table,11.58,2023-02-03,86,1227.89,Blue,Wood,0.09,North
P08635,Chair,65.77,2022-12-17,200,1542.02,Blue,Plastic,0.01,West
P08636,Table,111.97,2022-07-05,108,650.25,Green,Plastic,0.32,West
P08637,Sofa,77.05,2023-06-04,42,1829.4,White,Glass,0.42,East
P08638,Chair,55.33,2023-10-01,18,1388.94,Black,Plastic,0.34,South
P08639,Table,80.64,2023-03-29,480,924.94,Green,Metal,0.44,North
P08640,Chair,34.12,2023-01-11,348,1172.26,Gray,Wood,0.27,West
P08641,Bed,73.29,2023-08-16,71,445.75,White,Glass,0.06,East
P08642,Sofa,27.27,2023-12-25,128,1353.93,Green,Wood,0.05,East
P08643,Sofa,27.79,2022-05-30,204,64.11,Blue,Leather,0.11,West
P08644,Chair,60.26,2023-12-21,424,323.73,Red,Leather,0.44,East
P08645,Bed,8.33,2023-10-07,216,1146.74,White,Metal,0.34,West
P08646,Cabinet,95.69,2023-10-14,155,748.04,Gray,Leather,0.13,South
P08647,Table,2.72,2022-08-23,111,1652.05,White,Metal,0.09,East
P08648,Bed,59.75,2022-11-14,96,629.58,Gray,Metal,0.25,North
P08649,Sofa,99.43,2023-09-22,306,1573.32,White,Plastic,0.09,West
P08650,Table,12.59,2023-09-17,384,1417.38,Blue,Leather,0.12,North
P08651,Chair,42.47,2023-12-21,425,355.66,White,Leather,0.34,South
P08652,Table,86.89,2023-11-10,320,328.28,Brown,Plastic,0.46,West
P08653,Bed,86.0,2022-05-21,353,801.81,White,Leather,0.29,North
P08654,Bed,39.74,2022-08-13,408,1539.66,White,Wood,0.41,West
P08655,Bed,26.82,2023-07-10,231,1272.5,Blue,Plastic,0.05,South
P08656,Bed,12.76,2023-01-28,17,304.13,Black,Plastic,0.26,East
P08657,Bed,116.96,2022-07-07,305,1126.22,Gray,Wood,0.02,West
P08658,Chair,72.86,2023-01-08,347,238.93,White,Leather,0.07,North
P08659,Bed,99.64,2023-07-29,368,1591.79,Brown,Wood,0.39,North
P08660,Bed,16.19,2022-04-28,229,167.04,Green,Wood,0.15,West
P08661,Sofa,69.62,2022-12-06,479,1784.06,Black,Plastic,0.24,West
P08662,Cabinet,57.72,2023-08-07,452,480.66,Black,Leather,0.27,North
P08663,Bed,60.59,2022-08-02,128,312.62,Green,Metal,0.12,South
P08664,Sofa,53.39,2023-01-10,219,1401.19,Gray,Leather,0.37,West
P08665,Chair,94.7,2022-04-07,122,1292.1,Red,Metal,0.07,North
P08666,Table,50.01,2023-02-13,89,1830.38,Red,Leather,0.29,South
P08667,Bed,96.0,2022-04-20,287,1389.71,Green,Wood,0.37,West
P08668,Table,57.43,2022-01-22,213,211.41,Green,Plastic,0.05,North
P08669,Cabinet,73.55,2023-05-03,109,1497.65,Gray,Metal,0.08,North
P08670,Bed,88.74,2022-03-19,18,1218.44,Gray,Leather,0.37,South
P08671,Sofa,91.99,2022-10-06,442,1458.17,Green,Plastic,0.26,North
P08672,Sofa,87.24,2022-06-21,433,1745.3,Brown,Plastic,0.1,West
P08673,Bed,116.77,2022-08-28,407,1464.3,Blue,Glass,0.4,South
P08674,Sofa,126.74,2023-05-02,473,1393.57,Blue,Glass,0.01,East
P08675,Table,31.42,2022-08-08,297,1038.03,White,Metal,0.09,East
P08676,Chair,40.05,2023-03-28,170,1157.91,White,Leather,0.05,North
P08677,Sofa,69.62,2023-11-05,398,1096.3,Red,Wood,0.24,East
P08678,Cabinet,67.49,2023-11-27,31,834.31,Red,Wood,0.26,South
P08679,Table,10.51,2023-10-12,438,1720.1,Blue,Wood,0.33,North
P08680,Bed,44.27,2022-02-05,381,227.16,Red,Leather,0.46,North
P08681,Bed,68.67,2023-01-02,303,1957.33,Blue,Glass,0.46,East
P08682,Chair,32.84,2022-10-15,71,961.95,White,Glass,0.17,East
P08683,Bed,43.58,2023-12-09,297,271.56,Blue,Metal,0.45,West
P08684,Bed,47.59,2023-08-01,79,1832.66,Red,Wood,0.34,West
P08685,Sofa,18.03,2023-03-17,201,1839.28,White,Metal,0.42,North
P08686,Chair,74.57,2022-02-15,31,1957.88,White,Leather,0.19,South
P08687,Cabinet,20.59,2023-01-14,7,1720.05,Black,Plastic,0.25,South
P08688,Chair,14.52,2022-06-20,315,726.44,Red,Plastic,0.18,North
P08689,Chair,35.34,2022-02-15,456,522.64,Green,Plastic,0.08,East
P08690,Table,69.2,2022-01-06,194,873.62,Brown,Plastic,0.36,North
P08691,Table,39.09,2022-12-13,339,1988.08,Green,Glass,0.41,West
P08692,Cabinet,71.42,2022-12-20,483,588.77,Red,Glass,0.14,West
P08693,Cabinet,6.68,2022-03-16,245,1936.63,Black,Glass,0.18,East
P08694,Table,66.05,2022-07-31,110,1511.91,Green,Glass,0.23,South
P08695,Bed,45.25,2022-09-12,283,1646.31,Green,Wood,0.2,West
P08696,Sofa,1.32,2022-10-16,234,57.06,Red,Metal,0.42,West
P08697,Sofa,75.26,2023-12-04,280,1154.29,Brown,Plastic,0.01,West
P08698,Cabinet,131.67,2022-07-10,195,670.47,Green,Metal,0.14,West
P08699,Table,77.61,2023-05-02,225,626.58,Green,Leather,0.04,North
P08700,Bed,45.63,2022-12-05,407,524.94,Red,Wood,0.33,North
P08701,Sofa,80.62,2023-09-15,457,61.92,Green,Metal,0.14,South
P08702,Chair,103.86,2023-06-08,385,685.21,Red,Metal,0.37,North
P08703,Bed,39.22,2022-03-10,452,700.67,Brown,Metal,0.07,West
P08704,Bed,41.64,2022-07-12,33,1831.45,Red,Glass,0.22,South
P08705,Sofa,40.38,2022-01-14,131,1497.42,Green,Glass,0.37,East
P08706,Bed,86.14,2022-10-23,496,338.21,Blue,Metal,0.43,West
P08707,Cabinet,98.44,2022-09-15,431,290.79,Gray,Wood,0.23,South
P08708,Cabinet,60.29,2023-03-20,433,325.32,White,Leather,0.42,South
P08709,Chair,5.9,2023-08-17,385,852.84,Red,Plastic,0.1,South
P08710,Bed,73.63,2023-08-13,442,1065.18,Black,Glass,0.11,East
P08711,Bed,41.94,2023-03-01,315,1341.5,Brown,Wood,0.3,West
P08712,Bed,51.67,2023-02-02,387,1246.63,Gray,Metal,0.29,West
P08713,Cabinet,82.74,2022-06-24,428,1157.69,Brown,Metal,0.24,West
P08714,Cabinet,90.41,2022-10-27,318,54.36,White,Metal,0.19,East
P08715,Chair,49.48,2023-09-25,392,1877.69,Green,Leather,0.41,North
P08716,Cabinet,37.81,2022-07-22,392,1214.38,Black,Plastic,0.32,South
P08717,Sofa,51.88,2023-08-26,145,1177.52,Red,Glass,0.11,West
P08718,Sofa,89.39,2023-03-25,353,1842.25,White,Leather,0.34,South
P08719,Sofa,13.66,2022-12-12,82,827.08,Black,Glass,0.26,West
P08720,Chair,61.88,2023-09-21,14,1733.6,Brown,Wood,0.26,East
P08721,Sofa,77.7,2022-02-21,43,226.9,Brown,Leather,0.0,West
P08722,Table,8.0,2023-02-07,50,120.53,Black,Plastic,0.05,West
P08723,Chair,14.11,2022-02-16,184,1392.23,Black,Glass,0.39,East
P08724,Table,56.89,2022-12-24,457,1328.14,Gray,Glass,0.33,East
P08725,Cabinet,119.63,2022-09-02,120,1227.53,Red,Metal,0.17,North
P08726,Cabinet,53.97,2023-07-27,42,185.19,Brown,Leather,0.08,West
P08727,Table,29.16,2022-11-10,239,114.73,Brown,Leather,0.21,North
P08728,Chair,20.75,2022-06-30,333,1641.41,Blue,Glass,0.38,East
P08729,Cabinet,20.09,2023-11-12,342,1497.17,Brown,Leather,0.13,South
P08730,Chair,97.98,2023-06-12,144,1482.29,Red,Glass,0.3,South
P08731,Cabinet,80.69,2022-05-09,460,343.33,Brown,Leather,0.04,North
P08732,Chair,29.35,2023-03-17,146,843.76,White,Metal,0.32,East
P08733,Bed,63.54,2023-06-19,477,491.67,Black,Plastic,0.3,West
P08734,Table,16.54,2022-12-28,324,636.27,Gray,Metal,0.34,West
P08735,Table,48.7,2023-12-23,479,835.57,Gray,Leather,0.38,West
P08736,Cabinet,99.57,2023-03-02,42,449.44,White,Leather,0.02,South
P08737,Chair,110.74,2023-07-11,354,1876.97,Red,Plastic,0.0,South
P08738,Table,67.73,2023-08-24,72,387.86,White,Leather,0.28,South
P08739,Bed,20.04,2022-03-01,211,512.62,Gray,Wood,0.42,South
P08740,Sofa,33.3,2023-10-09,228,1674.89,Gray,Metal,0.45,South
P08741,Sofa,5.44,2023-09-30,98,841.75,White,Glass,0.04,South
P08742,Chair,132.08,2023-07-23,36,1264.25,Brown,Glass,0.28,West
P08743,Bed,38.21,2022-10-31,55,368.92,Brown,Glass,0.1,North
P08744,Table,92.6,2022-08-06,42,195.88,Red,Glass,0.45,West
P08745,Sofa,23.48,2023-02-09,176,569.24,White,Wood,0.13,West
P08746,Cabinet,24.55,2022-06-27,163,378.7,Green,Wood,0.21,South
P08747,Sofa,124.27,2023-06-21,102,733.61,Red,Wood,0.48,South
P08748,Bed,9.96,2023-09-05,326,737.81,Red,Plastic,0.18,West
P08749,Sofa,103.98,2022-04-05,229,655.98,White,Wood,0.34,East
P08750,Bed,9.58,2022-08-31,455,487.71,Blue,Leather,0.08,West
P08751,Table,18.46,2022-12-16,61,803.6,Green,Wood,0.21,North
P08752,Cabinet,75.97,2023-05-23,103,154.35,Gray,Plastic,0.05,South
P08753,Cabinet,74.71,2023-03-03,356,1545.04,White,Glass,0.31,West
P08754,Cabinet,39.48,2022-06-10,206,1271.07,Red,Plastic,0.39,West
P08755,Cabinet,78.59,2022-05-24,124,1118.74,Brown,Plastic,0.02,North
P08756,Sofa,13.36,2022-07-20,455,609.04,White,Plastic,0.43,East
P08757,Table,16.57,2023-10-05,463,1492.96,Black,Wood,0.06,East
P08758,Cabinet,45.97,2023-12-19,491,261.27,Brown,Plastic,0.32,North
P08759,Sofa,19.39,2023-07-10,28,1714.74,Blue,Leather,0.21,North
P08760,Chair,72.61,2023-08-06,312,1937.16,Brown,Wood,0.36,West
P08761,Cabinet,21.85,2022-11-19,20,923.63,Black,Glass,0.08,West
P08762,Cabinet,87.22,2023-04-09,436,781.64,Brown,Wood,0.08,South
P08763,Cabinet,115.19,2023-05-25,397,1941.44,Gray,Metal,0.32,East
P08764,Table,78.4,2022-07-14,82,1306.69,Red,Wood,0.16,North
P08765,Sofa,52.73,2022-04-12,381,335.4,Gray,Metal,0.34,North
P08766,Sofa,116.76,2023-09-19,180,1262.16,Black,Plastic,0.0,North
P08767,Cabinet,37.5,2022-12-16,387,74.39,Black,Leather,0.08,West
P08768,Cabinet,28.2,2022-05-18,226,667.42,Green,Plastic,0.14,South
P08769,Sofa,33.34,2023-03-01,281,656.37,Gray,Glass,0.06,West
P08770,Chair,24.43,2023-11-13,252,282.33,Blue,Glass,0.18,East
P08771,Chair,44.31,2022-03-02,125,1215.55,Black,Plastic,0.14,East
P08772,Cabinet,78.45,2023-12-03,137,1278.63,Brown,Leather,0.11,South
P08773,Cabinet,67.78,2022-01-07,363,1848.23,Brown,Plastic,0.35,East
P08774,Bed,44.84,2023-08-12,203,1484.73,Blue,Metal,0.41,North
P08775,Chair,114.38,2022-07-30,400,1451.53,Red,Plastic,0.25,North
P08776,Bed,45.66,2023-12-21,421,1978.6,Brown,Wood,0.48,South
P08777,Chair,130.94,2022-07-03,144,508.01,Blue,Leather,0.21,West
P08778,Chair,122.81,2022-08-26,335,1318.63,Brown,Glass,0.12,South
P08779,Table,111.83,2023-08-10,251,825.2,Red,Wood,0.48,East
P08780,Table,130.55,2022-07-12,260,1690.99,Black,Leather,0.27,West
P08781,Table,119.81,2022-06-11,83,933.6,Gray,Plastic,0.31,North
P08782,Table,21.19,2023-01-10,282,266.75,White,Wood,0.42,West
P08783,Table,99.22,2023-04-18,335,124.2,Green,Metal,0.3,South
P08784,Bed,122.3,2023-05-12,61,1551.21,Blue,Plastic,0.22,North
P08785,Bed,67.35,2023-08-24,228,1212.59,Red,Metal,0.05,West
P08786,Table,71.12,2022-04-18,468,492.29,Blue,Metal,0.07,North
P08787,Sofa,22.28,2022-04-15,290,978.3,Brown,Glass,0.4,East
P08788,Bed,24.72,2023-06-30,167,1826.34,White,Metal,0.26,North
P08789,Chair,105.41,2022-06-11,40,1069.15,Red,Wood,0.21,East
P08790,Bed,48.06,2023-10-30,476,1413.19,Red,Plastic,0.43,South
P08791,Sofa,103.81,2023-07-04,338,170.8,Red,Plastic,0.13,South
P08792,Bed,60.65,2022-12-14,43,1587.21,Brown,Metal,0.48,West
P08793,Bed,5.56,2023-04-24,6,265.16,Green,Metal,0.32,South
P08794,Table,15.14,2023-04-24,493,807.45,Blue,Plastic,0.02,North
P08795,Bed,87.41,2022-04-14,475,340.32,Green,Leather,0.31,North
P08796,Sofa,77.14,2022-11-05,463,1785.48,Black,Wood,0.21,West
P08797,Sofa,113.32,2022-04-30,169,542.28,Gray,Wood,0.4,South
P08798,Cabinet,81.1,2023-03-25,54,1253.41,Brown,Glass,0.24,North
P08799,Sofa,87.07,2022-07-16,317,599.08,Red,Leather,0.34,North
P08800,Sofa,124.77,2023-06-03,379,1592.79,Gray,Metal,0.45,North
P08801,Table,16.29,2023-06-09,98,752.89,Green,Wood,0.15,South
P08802,Chair,18.78,2023-06-09,486,1289.36,Gray,Wood,0.04,West
P08803,Chair,5.66,2023-01-01,64,604.11,Black,Leather,0.46,West
P08804,Bed,49.92,2022-09-02,199,1411.17,Gray,Glass,0.14,East
P08805,Sofa,85.94,2023-03-03,89,357.34,Red,Glass,0.12,North
P08806,Bed,134.39,2023-07-13,192,1805.1,Green,Wood,0.22,East
P08807,Table,97.67,2022-08-04,252,1832.26,White,Leather,0.34,East
P08808,Chair,9.8,2023-11-23,182,516.24,Red,Glass,0.42,South
P08809,Chair,134.93,2023-07-28,74,1012.63,Red,Metal,0.31,East
P08810,Bed,53.23,2023-11-14,184,1798.79,Red,Metal,0.18,West
P08811,Chair,120.26,2022-05-22,190,1639.39,Black,Plastic,0.16,South
P08812,Chair,125.75,2023-05-28,322,123.58,Blue,Leather,0.39,North
P08813,Cabinet,45.26,2022-02-06,452,214.87,Green,Plastic,0.49,North
P08814,Bed,121.2,2022-05-17,73,475.92,White,Wood,0.38,North
P08815,Chair,6.71,2023-11-10,207,893.04,Green,Plastic,0.23,South
P08816,Sofa,115.17,2023-08-30,423,184.07,Gray,Plastic,0.24,West
P08817,Table,25.35,2023-08-19,427,553.93,Gray,Plastic,0.14,South
P08818,Bed,53.94,2022-12-19,464,185.88,Green,Wood,0.11,North
P08819,Chair,69.71,2023-09-09,421,1172.36,White,Metal,0.27,South
P08820,Bed,86.83,2023-11-06,196,1567.3,White,Leather,0.21,East
P08821,Bed,4.67,2023-06-26,487,833.53,Brown,Metal,0.09,East
P08822,Sofa,19.14,2023-02-13,227,400.79,Brown,Leather,0.45,North
P08823,Bed,117.39,2023-08-28,23,1752.21,Blue,Leather,0.01,East
P08824,Sofa,84.72,2023-08-04,451,1144.26,Blue,Wood,0.17,West
P08825,Cabinet,23.14,2022-12-28,381,1756.26,Brown,Glass,0.47,South
P08826,Chair,31.76,2022-10-24,312,1459.84,Black,Metal,0.17,West
P08827,Chair,48.25,2023-09-07,395,1055.01,Gray,Glass,0.41,East
P08828,Cabinet,53.12,2022-01-19,318,955.9,Gray,Plastic,0.38,East
P08829,Sofa,35.63,2022-11-23,178,1865.16,Blue,Glass,0.46,West
P08830,Cabinet,27.82,2023-08-06,328,329.42,Gray,Metal,0.46,North
P08831,Cabinet,107.2,2022-05-10,291,1287.35,Gray,Metal,0.02,East
P08832,Sofa,20.15,2023-07-17,488,1950.55,Blue,Plastic,0.37,West
P08833,Cabinet,128.04,2022-05-18,450,1651.84,Brown,Wood,0.46,North
P08834,Table,47.0,2023-07-27,301,232.11,Brown,Wood,0.45,North
P08835,Bed,46.66,2023-10-17,79,1575.88,Blue,Glass,0.09,West
